GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS510150835	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-11	06:30:00	obsr489650	S37522893	Stationary	P21	EBIRD	127			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS510751061	2017-06-13 09:36:09	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-12	10:30:00	obsr489650	S37566313	Stationary	P21	EBIRD	32			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508611685	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-06	06:30:00	obsr489650	S37419853	Stationary	P21	EBIRD	55			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS506946555	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-01	07:10:00	obsr489650	S37304852	Stationary	P21	EBIRD	54			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS513809227	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-25	11:00:00	obsr489650	S37791313	Stationary	P21	EBIRD	67			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS514322946	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-27	07:30:00	obsr489650	S37827515	Stationary	P21	EBIRD	58			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS513767882	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-25	07:49:00	obsr489650	S37788495	Stationary	P21	EBIRD	55			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS510982223	2017-06-14 07:34:04	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-14	06:55:00	obsr489650	S37583483	Stationary	P21	EBIRD	38			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS514568537	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-28	07:27:00	obsr489650	S37846115	Stationary	P21	EBIRD	32			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508508845	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-05	18:00:00	obsr489650	S37412378	Stationary	P21	EBIRD	73			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS510750222	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-13	08:20:00	obsr489650	S37566262	Stationary	P21	EBIRD	72			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS514831662	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				3					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-29	08:15:00	obsr489650	S37864888	Stationary	P21	EBIRD	32			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS513260167	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-23	07:14:00	obsr489650	S37751184	Stationary	P21	EBIRD	15			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS507099563	2018-08-06 17:45:44	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				3	S 	C2	S 		United States	US	Georgia	US-GA	Monroe	US-GA-207		29			Rumble Rd	L5918553	P	32.9965520	-83.8115590	2017-06-01	16:50:00	obsr158314	S37315632	Traveling	P22	EBIRD	39	4.828		1	1		0	1	0			one seen	
URN:CornellLabOfOrnithology:EBIRD:OBS513074886	2017-06-22 09:55:22	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-22	08:35:00	obsr489650	S37735875	Stationary	P21	EBIRD	79			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS507539939	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-02	18:50:00	obsr489650	S37347270	Stationary	P21	EBIRD	60			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS509768537	2017-06-09 20:48:01	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-09	20:15:00	obsr489650	S37496936	Stationary	P21	EBIRD	32			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS515126507	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-30	13:00:00	obsr489650	S37886195	Stationary	P21	EBIRD	46			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS507939963	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-04	08:20:00	obsr489650	S37373421	Stationary	P21	EBIRD	72			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS513470033	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-24	06:50:00	obsr489650	S37767565	Stationary	P21	EBIRD	30			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS509838613	2017-06-10 07:01:01	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-10	06:00:00	obsr489650	S37501779	Stationary	P21	EBIRD	60			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS513069694	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-21	11:27:00	obsr489650	S37735469	Stationary	P21	EBIRD	50			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS509340688	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-08	06:20:00	obsr489650	S37465975	Stationary	P21	EBIRD	90			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS514082120	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2017-06-26	08:00:00	obsr489650	S37809772	Stationary	P21	EBIRD	100			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS634009697	2018-06-24 12:14:55	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-24	09:00:00	obsr489650	S46763478	Stationary	P21	EBIRD	60			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS628590675	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-07	07:35:00	obsr489650	S46366686	Stationary	P21	EBIRD	50			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS633335086	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-21	09:00:00	obsr489650	S46713984	Stationary	P21	EBIRD	50			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS633610751	2018-06-23 08:07:19	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-23	07:55:00	obsr489650	S46734602	Stationary	P21	EBIRD	11			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS630517065	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			Andi/US-Georgia-Forsyth-552-624 Ebenezer Road - 33.048x-83.86	L5426435	P	33.0480345	-83.8602485	2018-06-12	18:26:00	obsr614035	S46507078	Stationary	P21	EBIRD	10			1	1		0	1	0			Heard calling from woods 	
URN:CornellLabOfOrnithology:EBIRD:OBS633334643	2018-06-22 07:30:40	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-20	06:30:00	obsr489650	S46713939	Stationary	P21	EBIRD	45			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS633599545	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-14	08:00:00	obsr489650	S46733699	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS629990435	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-11	06:50:00	obsr489650	S46467455	Stationary	P21	EBIRD	55			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS633337673	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-22	07:30:00	obsr489650	S46714175	Stationary	P21	EBIRD	20			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS629401335	2018-08-06 17:48:42	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			415 Plantation Dr, Macon US-GA (32.9517,-83.7440)	L7384697	P	32.9517160	-83.7440490	2018-06-05	08:18:00	obsr1097764	S46424931	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS628899948	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-08	06:20:00	obsr489650	S46389626	Stationary	P21	EBIRD	95			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS635744023	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-30	06:35:00	obsr489650	S46893063	Stationary	P21	EBIRD	95			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS626502739	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-01	18:00:00	obsr489650	S46219306	Stationary	P21	EBIRD	81			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS627570922	2018-06-04 08:47:58	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-04	07:50:00	obsr489650	S46292222	Stationary	P21	EBIRD	57			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS633601227	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-16	07:00:00	obsr489650	S46733810	Stationary	P21	EBIRD	50			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS634259281	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-25	06:30:00	obsr489650	S46781767	Stationary	P21	EBIRD	65			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS627144156	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-03	07:50:00	obsr489650	S46262305	Traveling	P22	EBIRD	75	1.120		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS635479588	2018-06-29 10:49:13	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-28	06:30:00	obsr489650	S46871289	Stationary	P21	EBIRD	60			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS628267724	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-06	06:15:00	obsr489650	S46343864	Stationary	P21	EBIRD	61			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS629213928	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-09	06:40:00	obsr489650	S46412078	Stationary	P21	EBIRD	55			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS626634469	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-02	07:56:00	obsr489650	S46228575	Traveling	P22	EBIRD	28	0.440		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS628002635	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-05	08:15:00	obsr489650	S46323762	Stationary	P21	EBIRD	115			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS635479581	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-29	08:00:00	obsr489650	S46871286	Stationary	P21	EBIRD	90			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS633600463	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-15	08:00:00	obsr489650	S46733758	Stationary	P21	EBIRD	60			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS633602393	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-17	07:30:00	obsr489650	S46733907	Stationary	P21	EBIRD	30			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS633598679	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2018-06-12	07:00:00	obsr489650	S46733633	Stationary	P21	EBIRD	60			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS778504006	2019-07-05 14:07:09	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			Interstate 75, Juliette, Georgia, US (32.974, -83.829)rest stop	L9526549	P	32.9736443	-83.8293803	2019-06-24	10:43:00	obsr279697	S57650485	Traveling	P22	EBIRD	34	0.161		1	1		1	1	0			A Wood Thrush was singing in the wooded area, 200' from the interstate hwy.  A Carolina Wren was also singing.	
URN:CornellLabOfOrnithology:EBIRD:OBS775500063	2019-06-15 23:32:59	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			GA, Monroe Co., I-75 SB rest area	L9477435	P	32.9721098	-83.8280439	2019-06-15	16:59:00	obsr8107	S57414120	Traveling	P22	EBIRD	13	0.322		1	1		0	1	0		87 F, mostly sunny with light breeze; obs around the rest area, especially the picnic area; road noise was likely a factor in #s seen; also saw 2 grey squirrels.	singing males - in woods S & W of picnic area	
URN:CornellLabOfOrnithology:EBIRD:OBS772953710	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2019-06-09	06:15:00	obsr489650	S57219997	Stationary	P21	EBIRD	122			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS778452519	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2019-06-24	07:30:00	obsr489650	S57646521	Stationary	P21	EBIRD	69			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS774161763	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2019-06-12	06:30:00	obsr489650	S57309801	Stationary	P21	EBIRD	106			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS775184816	2021-03-24 10:08:52.541249	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2019-06-15	06:30:00	obsr489650	S57391175	Stationary	P21	EBIRD	60			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS780113294	2019-06-29 10:30:16	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2019-06-29	05:45:00	obsr489650	S57781477	Stationary	P21	EBIRD	60			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS936334046	2020-06-02 06:35:31	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				3					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			US-GA-Forsyth-31029 - Hallscreekfarm	L4249835	P	32.9933320	-83.9215660	2020-06-02	06:00:00	obsr489650	S69961396	Stationary	P21	EBIRD	34			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS937488753	2020-06-04 11:40:16	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Monroe	US-GA-207		29			High Falls SP	L686603	H	33.1766100	-84.0202600	2020-06-04	08:36:00	obsr1315299	S70044855	Traveling	P22	EBIRD	183	4.651		1	1		0	1	0				
